map_size,map_area,num_agents,agent_density,density,FRA,FRA_sq,FDA,FDA_sq,FRAxFDA,FRA_per_area,FDA_per_area,FRAxAgentDens,FDAxAgentDens,BN,MC,pred_raw,complexity_calibrated,curriculum_stage,success_rate
96,9216,16,0.001736111111111111,0.7,0.3002257336343115,0.09013549113626056,0.2884114583333333,0.08318116929796006,0.08658854166666666,3.257657700025081e-05,3.12946460865162e-05,0.000521225232004013,0.0005007143373842592,0.9227289860535244,0.000853971,0.93630236,0.2644628,1,0.935
96,9216,16,0.001736111111111111,0.5,0.5055791118054006,0.25561023829393775,0.4862196180555556,0.23640951698209034,0.24582248263888892,5.485884459694017e-05,5.275820508415316e-05,0.0008777415135510426,0.0008441312813464506,0.6965454955972002,0.001636661,0.9445431,0.23140496,0,0.945
96,9216,16,0.001736111111111111,0.3,0.6915782706525233,0.47828050443873477,0.6751302083333334,0.4558007982042101,0.4669053819444445,7.504104499267831e-05,7.325631600839121e-05,0.0012006567198828528,0.0011721010561342592,0.3516572352465643,0.0117647058823529,0.82926947,0.5371901,2,0.83
96,9216,16,0.001736111111111111,0.1,0.8941825476429288,0.7995624285091987,0.8654513888888888,0.7490061065297067,0.7738715277777778,9.702501602028307e-05,9.390748577353394e-05,0.001552400256324529,0.001502519772376543,0.060301508,1.0,0.6999714,0.9834711,3,0.7
128,16384,16,0.0009765625,0.1,0.8912022432527165,0.794241438378674,0.87066650390625,0.758060161024332,0.77593994140625,5.439466816728006e-05,5.3141266107559204e-05,0.0008703146906764809,0.0008502602577209473,0.058646511,0.5,0.5970443,1.0,3,0.595
128,16384,16,0.0009765625,0.3,0.6929023508137432,0.4801136677632116,0.675048828125,0.4556909203529358,0.467742919921875,4.229140324790913e-05,4.120171070098877e-05,0.0006766624519665461,0.0006592273712158203,0.354577369700243,0.006756757,0.76303315,0.7355372,2,0.745
128,16384,16,0.0009765625,0.5,0.4928281289667428,0.24287956470086045,0.4808349609375,0.23120225965976715,0.23696899414062497,3.0079841855880296e-05,2.934783697128296e-05,0.00048127746969408474,0.00046956539154052734,0.6958438287153652,0.000925069,0.9487439,0.1983471,0,0.95
128,16384,16,0.0009765625,0.7,0.2981902356902356,0.08891741666099827,0.2900390625,0.0841226577758789,0.08648681640624997,1.8200087627577857e-05,1.7702579498291016e-05,0.0002912014020412457,0.00028324127197265625,0.9177361666316012,0.000489476,0.9689701,0.19008264,0,0.97
128,16384,8,0.00048828125,0.7,0.2929100529100529,0.08579629909576998,0.28839111328125,0.08316943421959877,0.08447265625,1.7877810846560846e-05,1.7601996660232544e-05,0.00014302248677248677,0.00014081597328186035,0.9177361666316012,0.000489476,0.9701903,0.18181819,0,0.97
128,16384,8,0.00048828125,0.5,0.4872039724980901,0.23736771081791974,0.4793701171875,0.22979570925235748,0.23355102539062497,2.9736570587041633e-05,2.9258430004119873e-05,0.00023789256469633306,0.00023406744003295898,0.6958438287153652,0.000925069,0.90179145,0.37190083,1,0.9
128,16384,8,0.00048828125,0.3,0.6894774905080455,0.475379209917272,0.6751708984375,0.45585574209690094,0.46551513671875,4.208236636401645e-05,4.120916128158569e-05,0.0003366589309121316,0.00032967329025268555,0.354577369700243,0.006756757,0.81888,0.57024795,2,0.82
128,16384,8,0.00048828125,0.1,0.8932871342573149,0.7979619042296461,0.8719482421875,0.7602937370538712,0.778900146484375,5.452191981550994e-05,5.3219497203826904e-05,0.00043617535852407953,0.00042575597763061523,0.058646511,0.5,0.6596909,0.9917355,3,0.66
128,16384,4,0.000244140625,0.1,0.8928321433571329,0.7971492362116919,0.8719482421875,0.7602937370538712,0.77850341796875,5.4494149374825006e-05,5.3219497203826904e-05,0.00021797659749930002,0.00021287798881530762,0.058646511,0.5,0.7184197,0.90082645,3,0.72
128,16384,4,0.000244140625,0.3,0.6906947444204463,0.47705922997002564,0.67822265625,0.45998597145080566,0.46844482421874994,4.2156661646755757e-05,4.139542579650879e-05,0.00016862664658702303,0.00016558170318603516,0.354577369700243,0.006756757,0.7905448,0.6198347,2,0.76
128,16384,4,0.000244140625,0.5,0.498166181864171,0.2481695447531263,0.48260498046875,0.23290756717324257,0.24041748046875,3.0405650748545593e-05,2.9455870389938354e-05,0.00012162260299418237,0.00011782348155975342,0.6958438287153652,0.000925069,0.97907466,0.14049587,0,0.98
128,16384,4,0.000244140625,0.7,0.2986627043090639,0.08919941094520333,0.28753662109375,0.08267730847001076,0.08587646484375,1.8228924823551263e-05,1.7549842596054077e-05,7.291569929420505e-05,7.019937038421631e-05,0.9177361666316012,0.000489476,1.000308,0.0,0,1.0
128,16384,2,0.0001220703125,0.7,0.3019242836226731,0.09115827304106434,0.29180908203125,0.08515254035592079,0.088104248046875,1.842799582657917e-05,1.781061291694641e-05,3.685599165315834e-05,3.562122583389282e-05,0.9177361666316012,0.000489476,1.0001087,0.008264462,0,1.0
128,16384,2,0.0001220703125,0.5,0.4942781690140845,0.2443109083639159,0.4853515625,0.2355661392211914,0.239898681640625,3.0168345276738556e-05,2.962350845336914e-05,6.033669055347711e-05,5.924701690673828e-05,0.6958438287153652,0.000925069,0.9407645,0.23966943,0,0.915
128,16384,2,0.0001220703125,0.3,0.6895522388059702,0.47548229004232573,0.67474365234375,0.45527899637818336,0.46527099609375,4.20869286380597e-05,4.118308424949646e-05,8.41738572761194e-05,8.236616849899292e-05,0.354577369700243,0.006756757,0.7307608,0.8677686,3,0.73
128,16384,2,0.0001220703125,0.1,0.8916181932861448,0.794983002598849,0.87091064453125,0.7584853507578373,0.776519775390625,5.442005574256255e-05,5.315616726875305e-05,0.0001088401114851251,0.0001063123345375061,0.058646511,0.5,0.73068315,0.87603307,3,0.73
