episode,stage,map,agents,complexity,success,success_rate_global,success_rate_stage
947,2a,map_51,2,0.0386068820953369,1,0.9060190073917634,0.9787234042553191
948,2a,map_10,8,0.12357383966445919,1,0.9061181434599156,0.9791666666666666
949,2a,map_3,2,0.0272246003150939,1,0.9062170706006323,0.9795918367346939
950,2a,map_7,4,0.034240186214447,1,0.9063157894736842,0.98
951,2a,map_51,2,0.0386068820953369,1,0.9064143007360673,0.9803921568627451
952,2a,map_10,8,0.12357383966445919,1,0.9065126050420168,0.9807692307692307
953,2a,map_3,2,0.0272246003150939,1,0.906610703043022,0.9811320754716981
954,2a,map_7,4,0.034240186214447,1,0.9067085953878407,0.9814814814814815
955,2a,map_51,2,0.0386068820953369,1,0.9068062827225131,0.9818181818181818
956,2a,map_10,8,0.12357383966445919,1,0.9069037656903766,0.9821428571428571
957,2a,map_3,2,0.0272246003150939,1,0.9070010449320794,0.9824561403508771
958,2a,map_7,4,0.034240186214447,1,0.907098121085595,0.9827586206896551
959,2a,map_51,2,0.0386068820953369,1,0.9071949947862357,0.9830508474576272
960,2a,map_10,8,0.12357383966445919,1,0.9072916666666667,0.9833333333333333
961,2a,map_3,2,0.0272246003150939,1,0.9073881373569199,0.9836065573770492
962,2a,map_7,4,0.034240186214447,1,0.9074844074844075,0.9838709677419355
963,2a,map_51,2,0.0386068820953369,1,0.9075804776739356,0.9841269841269841
964,2a,map_10,8,0.12357383966445919,1,0.9076763485477178,0.984375
965,2a,map_3,2,0.0272246003150939,1,0.9077720207253887,0.9846153846153847
966,2a,map_7,4,0.034240186214447,1,0.9078674948240165,0.9848484848484849
967,2a,map_51,2,0.0386068820953369,1,0.9079627714581179,0.9850746268656716
968,2a,map_10,8,0.12357383966445919,1,0.9080578512396694,0.9852941176470589
969,2a,map_3,2,0.0272246003150939,1,0.9081527347781218,0.9855072463768116
970,2a,map_7,4,0.034240186214447,1,0.9082474226804124,0.9857142857142858
971,2a,map_51,2,0.0386068820953369,1,0.9083419155509783,0.9859154929577465
972,2a,map_10,8,0.12357383966445919,1,0.9084362139917695,0.9861111111111112
973,2a,map_3,2,0.0272246003150939,1,0.9085303186022611,0.9863013698630136
974,2a,map_7,4,0.034240186214447,1,0.9086242299794661,0.9864864864864865
975,2a,map_51,2,0.0386068820953369,1,0.9087179487179488,0.9866666666666667
976,2a,map_10,8,0.12357383966445919,1,0.9088114754098361,0.9868421052631579
977,2a,map_3,2,0.0272246003150939,1,0.9089048106448311,0.987012987012987
978,2a,map_7,4,0.034240186214447,1,0.908997955010225,0.9871794871794872
979,2a,map_51,2,0.0386068820953369,1,0.9090909090909091,0.9873417721518988
980,2a,map_10,8,0.12357383966445919,1,0.9091836734693878,0.9875
981,2a,map_3,2,0.0272246003150939,1,0.90927624872579,0.9876543209876543
982,2a,map_7,4,0.034240186214447,1,0.9093686354378818,0.9878048780487805
983,2a,map_51,2,0.0386068820953369,0,0.9084435401831129,0.9759036144578314
984,2a,map_10,8,0.12357383966445919,1,0.9085365853658537,0.9761904761904762
985,2a,map_3,2,0.0272246003150939,1,0.9086294416243654,0.9764705882352941
986,2a,map_7,4,0.034240186214447,1,0.9087221095334685,0.9767441860465116
987,2a,map_51,2,0.0386068820953369,1,0.9088145896656535,0.9770114942528736
988,2a,map_10,8,0.12357383966445919,1,0.9089068825910931,0.9772727272727273
989,2a,map_3,2,0.0272246003150939,1,0.9089989888776542,0.9775280898876404
990,2a,map_7,4,0.034240186214447,1,0.9090909090909091,0.9777777777777777
991,2a,map_51,2,0.0386068820953369,0,0.9081735620585267,0.967032967032967
992,2a,map_10,8,0.12357383966445919,1,0.9082661290322581,0.967391304347826
993,2a,map_3,2,0.0272246003150939,1,0.9083585095669687,0.967741935483871
994,2a,map_7,4,0.034240186214447,1,0.9084507042253521,0.9680851063829787
995,2a,map_51,2,0.0386068820953369,1,0.9085427135678392,0.968421052631579
996,2a,map_10,8,0.12357383966445919,1,0.9086345381526104,0.96875
997,2a,map_3,2,0.0272246003150939,1,0.9087261785356068,0.9690721649484536
998,2a,map_7,4,0.034240186214447,1,0.908817635270541,0.9693877551020408
999,2a,map_51,2,0.0386068820953369,0,0.9079079079079079,0.9595959595959596
1000,2a,map_10,8,0.12357383966445919,1,0.908,0.96
1001,2a,map_3,2,0.0272246003150939,1,0.9080919080919081,0.9603960396039604
1002,2a,map_7,4,0.034240186214447,1,0.908183632734531,0.9607843137254902
1003,2a,map_51,2,0.0386068820953369,1,0.9082751744765702,0.9611650485436893
1004,2a,map_10,8,0.12357383966445919,1,0.9083665338645418,0.9615384615384616
1005,2a,map_3,2,0.0272246003150939,1,0.9084577114427861,0.9619047619047619
1006,2a,map_7,4,0.034240186214447,1,0.9085487077534792,0.9622641509433962
1007,2a,map_51,2,0.0386068820953369,1,0.9086395233366436,0.9626168224299065
1008,2a,map_10,8,0.12357383966445919,0,0.9077380952380952,0.9537037037037037
1009,2a,map_3,2,0.0272246003150939,1,0.9078295341922695,0.9541284403669725
1010,2a,map_7,4,0.034240186214447,1,0.907920792079208,0.9545454545454546
1011,2a,map_51,2,0.0386068820953369,1,0.9080118694362018,0.954954954954955
1012,2a,map_10,8,0.12357383966445919,0,0.9071146245059288,0.9464285714285714
1013,2a,map_7,4,0.034240186214447,1,0.9072063178677197,0.9469026548672567
1014,2a,map_51,2,0.0386068820953369,1,0.9072978303747534,0.9473684210526315
1015,2a,map_3,2,0.0272246003150939,0,0.9064039408866995,0.9391304347826087
1016,2a,map_7,4,0.034240186214447,1,0.906496062992126,0.9396551724137931
1017,2a,map_51,2,0.0386068820953369,1,0.9065880039331367,0.9401709401709402
1018,2a,map_3,2,0.0272246003150939,0,0.9056974459724951,0.9322033898305084
1019,2a,map_7,4,0.034240186214447,1,0.9057899901864573,0.9327731092436975
1020,2a,map_51,2,0.0386068820953369,1,0.9058823529411765,0.9333333333333333
1021,2a,map_3,2,0.0272246003150939,1,0.9059745347698335,0.9338842975206612
1022,2a,map_7,4,0.034240186214447,1,0.9060665362035225,0.9344262295081968
1023,2a,map_51,2,0.0386068820953369,1,0.906158357771261,0.9349593495934959
1024,2a,map_3,2,0.0272246003150939,1,0.90625,0.9354838709677419
1025,2a,map_7,4,0.034240186214447,1,0.9063414634146342,0.936
1026,2a,map_51,2,0.0386068820953369,1,0.9064327485380117,0.9365079365079365
1027,2a,map_3,2,0.0272246003150939,1,0.9065238558909445,0.937007874015748
1028,2a,map_7,4,0.034240186214447,1,0.9066147859922179,0.9375
1029,2a,map_51,2,0.0386068820953369,1,0.9067055393586005,0.937984496124031
1030,2a,map_3,2,0.0272246003150939,1,0.9067961165048544,0.9384615384615385
1031,2a,map_7,4,0.034240186214447,1,0.906886517943744,0.9389312977099237
1032,2a,map_51,2,0.0386068820953369,1,0.9069767441860465,0.9393939393939394
1033,2a,map_3,2,0.0272246003150939,1,0.9070667957405615,0.9398496240601504
1034,2a,map_7,4,0.034240186214447,1,0.90715667311412,0.9402985074626866
1035,2a,map_51,2,0.0386068820953369,1,0.9072463768115943,0.9407407407407408
1036,2a,map_3,2,0.0272246003150939,0,0.9063706563706564,0.9338235294117647
1037,2a,map_7,4,0.034240186214447,1,0.9064609450337512,0.9343065693430657
1038,2a,map_51,2,0.0386068820953369,1,0.9065510597302505,0.9347826086956522
1039,2a,map_7,4,0.034240186214447,1,0.9066410009624639,0.935251798561151
1040,2a,map_51,2,0.0386068820953369,1,0.9067307692307692,0.9357142857142857
1041,2a,map_7,4,0.034240186214447,1,0.9068203650336215,0.9361702127659575
1042,2a,map_51,2,0.0386068820953369,1,0.9069097888675623,0.9366197183098591
1043,2a,map_7,4,0.034240186214447,1,0.9069990412272292,0.9370629370629371
1044,2a,map_51,2,0.0386068820953369,1,0.907088122605364,0.9375
1045,2a,map_7,4,0.034240186214447,1,0.907177033492823,0.9379310344827586
1046,2a,map_51,2,0.0386068820953369,1,0.9072657743785851,0.9383561643835616
1047,2a,map_7,4,0.034240186214447,1,0.9073543457497613,0.9387755102040817
1048,2a,map_51,2,0.0386068820953369,1,0.9074427480916031,0.9391891891891891
1049,2a,map_7,4,0.034240186214447,1,0.9075309818875119,0.9395973154362416
1050,2a,map_51,2,0.0386068820953369,1,0.9076190476190477,0.94
1051,2a,map_7,4,0.034240186214447,1,0.9077069457659372,0.9403973509933775
1052,2a,map_51,2,0.0386068820953369,1,0.9077946768060836,0.9407894736842105
1053,2a,map_7,4,0.034240186214447,1,0.9078822412155746,0.9411764705882353
1054,2a,map_51,2,0.0386068820953369,1,0.9079696394686907,0.9415584415584416
1055,2a,map_7,4,0.034240186214447,1,0.9080568720379147,0.9419354838709677
1056,2a,map_51,2,0.0386068820953369,1,0.9081439393939394,0.9423076923076923
1057,2a,map_7,4,0.034240186214447,1,0.9082308420056765,0.9426751592356688
1058,2a,map_51,2,0.0386068820953369,1,0.9083175803402647,0.9430379746835443
1059,2a,map_7,4,0.034240186214447,1,0.9084041548630784,0.9433962264150944
1060,2a,map_51,2,0.0386068820953369,1,0.9084905660377358,0.94375
1061,2a,map_7,4,0.034240186214447,1,0.9085768143261075,0.9440993788819876
1062,2a,map_51,2,0.0386068820953369,1,0.908662900188324,0.9444444444444444
1063,2a,map_7,4,0.034240186214447,1,0.9087488240827846,0.9447852760736196
1064,2a,map_51,2,0.0386068820953369,1,0.9088345864661654,0.9451219512195121
1065,2a,map_7,4,0.034240186214447,1,0.9089201877934272,0.9454545454545454
1066,2a,map_51,2,0.0386068820953369,1,0.9090056285178236,0.9457831325301205
1067,2a,map_7,4,0.034240186214447,1,0.9090909090909091,0.9461077844311377
1068,2a,map_51,2,0.0386068820953369,1,0.9091760299625468,0.9464285714285714
1069,2a,map_7,4,0.034240186214447,1,0.9092609915809168,0.9467455621301775
1070,2a,map_51,2,0.0386068820953369,1,0.9093457943925234,0.9470588235294117
1071,2a,map_7,4,0.034240186214447,1,0.9094304388422035,0.9473684210526315
1072,2a,map_51,2,0.0386068820953369,1,0.9095149253731343,0.9476744186046512
1073,2a,map_7,4,0.034240186214447,1,0.9095992544268406,0.9479768786127167
1074,2a,map_51,2,0.0386068820953369,1,0.909683426443203,0.9482758620689655
1075,2a,map_7,4,0.034240186214447,1,0.9097674418604651,0.9485714285714286
1076,2a,map_51,2,0.0386068820953369,1,0.9098513011152416,0.9488636363636364
1077,2a,map_7,4,0.034240186214447,1,0.9099350046425255,0.9491525423728814
1078,2a,map_51,2,0.0386068820953369,1,0.9100185528756958,0.949438202247191
1079,2a,map_7,4,0.034240186214447,1,0.9101019462465245,0.9497206703910615
1080,2a,map_51,2,0.0386068820953369,1,0.9101851851851852,0.95
1081,2a,map_7,4,0.034240186214447,1,0.910268270120259,0.9502762430939227
1082,2a,map_51,2,0.0386068820953369,1,0.910351201478743,0.9505494505494505
1083,2a,map_7,4,0.034240186214447,1,0.9104339796860572,0.9508196721311475
1084,2a,map_51,2,0.0386068820953369,1,0.9105166051660517,0.9510869565217391
1085,2a,map_7,4,0.034240186214447,1,0.9105990783410138,0.9513513513513514
1086,2a,map_51,2,0.0386068820953369,1,0.9106813996316758,0.9516129032258065
1087,2a,map_7,4,0.034240186214447,1,0.9107635694572217,0.9518716577540107
1088,2a,map_51,2,0.0386068820953369,1,0.9108455882352942,0.9521276595744681
1089,2a,map_7,4,0.034240186214447,1,0.9109274563820018,0.9523809523809523
1090,2a,map_51,2,0.0386068820953369,1,0.9110091743119266,0.9526315789473684
1091,2a,map_7,4,0.034240186214447,1,0.9110907424381302,0.9528795811518325
1092,2a,map_51,2,0.0386068820953369,1,0.9111721611721612,0.953125
1093,2a,map_7,4,0.034240186214447,1,0.9112534309240622,0.9533678756476683
1094,2a,map_51,2,0.0386068820953369,1,0.9113345521023766,0.9536082474226805
1095,2a,map_7,4,0.034240186214447,1,0.9114155251141552,0.9538461538461539
1096,2a,map_51,2,0.0386068820953369,1,0.9114963503649635,0.9540816326530612
1097,2a,map_7,4,0.034240186214447,1,0.9115770282588879,0.9543147208121827
1098,2a,map_51,2,0.0386068820953369,1,0.9116575591985429,0.9545454545454546
1099,2a,map_7,4,0.034240186214447,1,0.9117379435850773,0.9547738693467337
1100,2a,map_51,2,0.0386068820953369,1,0.9118181818181819,0.955
1101,2a,map_7,4,0.034240186214447,1,0.9118982742960945,0.9552238805970149
1102,2a,map_51,2,0.0386068820953369,1,0.911978221415608,0.9554455445544554
1103,2a,map_7,4,0.034240186214447,1,0.9120580235720761,0.9556650246305419
1104,2a,map_51,2,0.0386068820953369,1,0.9121376811594203,0.9558823529411765
1105,2a,map_7,4,0.034240186214447,1,0.9122171945701357,0.9560975609756097
1106,2a,map_51,2,0.0386068820953369,1,0.9122965641952984,0.9563106796116505
1107,2a,map_7,4,0.034240186214447,1,0.912375790424571,0.9565217391304348
1108,2a,map_51,2,0.0386068820953369,1,0.9124548736462094,0.9567307692307693
1109,2a,map_7,4,0.034240186214447,1,0.9125338142470695,0.9569377990430622
1110,2a,map_51,2,0.0386068820953369,1,0.9126126126126126,0.9571428571428572
1111,2a,map_7,4,0.034240186214447,1,0.9126912691269127,0.957345971563981
1112,2a,map_51,2,0.0386068820953369,1,0.9127697841726619,0.9575471698113207
1113,2a,map_7,4,0.034240186214447,1,0.912848158131177,0.9577464788732394
1114,2a,map_51,2,0.0386068820953369,1,0.9129263913824057,0.9579439252336449
1115,2a,map_7,4,0.034240186214447,1,0.9130044843049328,0.958139534883721
1116,2a,map_51,2,0.0386068820953369,1,0.9130824372759857,0.9583333333333334
1117,2a,map_7,4,0.034240186214447,1,0.9131602506714414,0.9585253456221198
1118,2a,map_51,2,0.0386068820953369,1,0.9132379248658319,0.9587155963302753
1119,2a,map_7,4,0.034240186214447,1,0.9133154602323503,0.958904109589041
1120,2a,map_51,2,0.0386068820953369,1,0.9133928571428571,0.9590909090909091
1121,2a,map_7,4,0.034240186214447,1,0.9134701159678859,0.9592760180995475
1122,2a,map_51,2,0.0386068820953369,1,0.9135472370766489,0.9594594594594594
1123,2a,map_7,4,0.034240186214447,1,0.9136242208370436,0.9596412556053812
1124,2a,map_51,2,0.0386068820953369,1,0.9137010676156584,0.9598214285714286
1125,2a,map_7,4,0.034240186214447,1,0.9137777777777778,0.96
1126,2a,map_51,2,0.0386068820953369,1,0.9138543516873889,0.9601769911504425
1127,2a,map_7,4,0.034240186214447,1,0.9139307897071872,0.960352422907489
1128,2a,map_51,2,0.0386068820953369,1,0.9140070921985816,0.9605263157894737
1129,2a,map_7,4,0.034240186214447,1,0.9140832595217007,0.9606986899563319
1130,2a,map_51,2,0.0386068820953369,1,0.9141592920353983,0.9608695652173913
1131,2a,map_7,4,0.034240186214447,1,0.9142351900972591,0.961038961038961
1132,2a,map_51,2,0.0386068820953369,1,0.9143109540636042,0.9612068965517241
1133,2a,map_7,4,0.034240186214447,1,0.9143865842894969,0.9613733905579399
1134,2a,map_51,2,0.0386068820953369,1,0.9144620811287478,0.9615384615384616
1135,2a,map_7,4,0.034240186214447,1,0.9145374449339208,0.9617021276595744
1136,2a,map_51,2,0.0386068820953369,1,0.914612676056338,0.961864406779661
1137,2a,map_7,4,0.034240186214447,1,0.9146877748460862,0.9620253164556962
1138,2a,map_51,2,0.0386068820953369,1,0.9147627416520211,0.9621848739495799
1139,2a,map_7,4,0.034240186214447,1,0.9148375768217735,0.9623430962343096
1140,2a,map_51,2,0.0386068820953369,1,0.9149122807017543,0.9625
1141,2a,map_7,4,0.034240186214447,1,0.9149868536371604,0.9626556016597511
1142,2a,map_51,2,0.0386068820953369,1,0.9150612959719789,0.9628099173553719
1143,2a,map_7,4,0.034240186214447,1,0.9151356080489939,0.9629629629629629
1144,2a,map_51,2,0.0386068820953369,1,0.9152097902097902,0.9631147540983607
1145,2a,map_7,4,0.034240186214447,1,0.9152838427947598,0.963265306122449
1146,2a,map_51,2,0.0386068820953369,1,0.9153577661431065,0.9634146341463414
1147,2a,map_7,4,0.034240186214447,1,0.9154315605928509,0.9635627530364372
1148,2a,map_51,2,0.0386068820953369,1,0.9155052264808362,0.9637096774193549
1149,2a,map_7,4,0.034240186214447,1,0.9155787641427328,0.963855421686747
1150,2a,map_51,2,0.0386068820953369,1,0.9156521739130434,0.964
1151,2a,map_7,4,0.034240186214447,1,0.9157254561251086,0.9641434262948207
1152,2a,map_51,2,0.0386068820953369,1,0.9157986111111112,0.9642857142857143
1153,2a,map_7,4,0.034240186214447,1,0.9158716392020815,0.9644268774703557
1154,2a,map_51,2,0.0386068820953369,1,0.915944540727903,0.9645669291338582
1155,2a,map_7,4,0.034240186214447,1,0.9160173160173161,0.9647058823529412
1156,2a,map_51,2,0.0386068820953369,1,0.9160899653979239,0.96484375
1157,2a,map_7,4,0.034240186214447,1,0.916162489196197,0.9649805447470817
1158,2a,map_51,2,0.0386068820953369,1,0.9162348877374784,0.9651162790697675
1159,2a,map_7,4,0.034240186214447,1,0.9163071613459879,0.9652509652509652
1160,2a,map_51,2,0.0386068820953369,1,0.9163793103448276,0.9653846153846154
1161,2a,map_7,4,0.034240186214447,1,0.9164513350559862,0.9655172413793104
1162,2a,map_51,2,0.0386068820953369,1,0.9165232358003442,0.9656488549618321
1163,2a,map_7,4,0.034240186214447,1,0.9165950128976784,0.9657794676806084
1164,2a,map_51,2,0.0386068820953369,1,0.9166666666666666,0.9659090909090909
1165,2a,map_7,4,0.034240186214447,1,0.9167381974248927,0.9660377358490566
1166,2a,map_51,2,0.0386068820953369,1,0.9168096054888508,0.9661654135338346
1167,2a,map_7,4,0.034240186214447,1,0.9168808911739503,0.9662921348314607
1168,2a,map_51,2,0.0386068820953369,1,0.9169520547945206,0.9664179104477612
1169,2a,map_7,4,0.034240186214447,1,0.9170230966638152,0.966542750929368
1170,2a,map_51,2,0.0386068820953369,1,0.917094017094017,0.9666666666666667
1171,2a,map_7,4,0.034240186214447,1,0.9171648163962425,0.966789667896679
1172,2a,map_51,2,0.0386068820953369,1,0.9172354948805461,0.9669117647058824
1173,2a,map_7,4,0.034240186214447,1,0.9173060528559249,0.967032967032967
1174,2a,map_51,2,0.0386068820953369,1,0.9173764906303237,0.9671532846715328
1175,2a,map_7,4,0.034240186214447,1,0.9174468085106383,0.9672727272727273
1176,2a,map_51,2,0.0386068820953369,1,0.9175170068027211,0.967391304347826
1177,2a,map_7,4,0.034240186214447,1,0.9175870858113849,0.9675090252707581
1178,2a,map_51,2,0.0386068820953369,1,0.9176570458404074,0.9676258992805755
1179,2a,map_7,4,0.034240186214447,1,0.917726887192536,0.967741935483871
1180,2a,map_51,2,0.0386068820953369,1,0.9177966101694915,0.9678571428571429
1181,2a,map_7,4,0.034240186214447,1,0.9178662150719729,0.9679715302491103
1182,2a,map_51,2,0.0386068820953369,1,0.9179357021996616,0.9680851063829787
1183,2a,map_7,4,0.034240186214447,1,0.9180050718512257,0.9681978798586572
1184,2a,map_51,2,0.0386068820953369,1,0.9180743243243243,0.9683098591549296
1185,2a,map_7,4,0.034240186214447,1,0.9181434599156119,0.968421052631579
1186,2a,map_51,2,0.0386068820953369,1,0.918212478920742,0.9685314685314685
1187,2a,map_7,4,0.034240186214447,1,0.9182813816343723,0.9686411149825784
1188,2a,map_51,2,0.0386068820953369,1,0.9183501683501684,0.96875
1189,2a,map_7,4,0.034240186214447,1,0.9184188393608074,0.9688581314878892
1190,2a,map_51,2,0.0386068820953369,1,0.9184873949579831,0.9689655172413794
1191,2a,map_7,4,0.034240186214447,1,0.9185558354324097,0.9690721649484536
1192,2a,map_51,2,0.0386068820953369,1,0.9186241610738255,0.9691780821917808
1193,2a,map_7,4,0.034240186214447,1,0.9186923721709975,0.9692832764505119
1194,2a,map_51,2,0.0386068820953369,1,0.9187604690117253,0.9693877551020408
1195,2a,map_7,4,0.034240186214447,1,0.9188284518828452,0.9694915254237289
1196,2a,map_51,2,0.0386068820953369,1,0.9188963210702341,0.9695945945945946
1197,2a,map_7,4,0.034240186214447,1,0.9189640768588136,0.9696969696969697
1198,2a,map_51,2,0.0386068820953369,1,0.9190317195325542,0.9697986577181208
1199,2a,map_7,4,0.034240186214447,1,0.9190992493744787,0.9698996655518395
1200,2a,map_51,2,0.0386068820953369,1,0.9191666666666667,0.97
1201,2b,map_1,2,0.1291283965110778,0,0.9184013322231473,0.0
1202,2b,map_1,2,0.1291283965110778,0,0.9176372712146422,0.0
1203,2b,map_1,2,0.1291283965110778,0,0.9168744804655029,0.0
1204,2b,map_5,4,0.1496381163597107,0,0.9161129568106312,0.0
1205,2b,map_5,4,0.1496381163597107,0,0.9153526970954357,0.0
1206,2b,map_5,4,0.1496381163597107,0,0.9145936981757877,0.0
1207,2b,map_0,2,0.1902359127998352,0,0.9138359569179785,0.0
1208,2b,map_0,2,0.1902359127998352,0,0.9130794701986755,0.0
1209,2b,map_0,2,0.1902359127998352,0,0.91232423490488,0.0
1210,2b,map_3,2,0.0272246003150939,1,0.912396694214876,0.1
1211,2b,map_7,4,0.034240186214447,1,0.9124690338563171,0.18181818181818182
1212,2b,map_51,2,0.0386068820953369,1,0.9125412541254125,0.25
1213,2b,map_1,2,0.1291283965110778,0,0.9117889530090684,0.23076923076923078
1214,2b,map_5,4,0.1496381163597107,0,0.9110378912685337,0.21428571428571427
1215,2b,map_0,2,0.1902359127998352,0,0.9102880658436214,0.2
1216,2b,map_3,2,0.0272246003150939,1,0.9103618421052632,0.25
1217,2b,map_7,4,0.034240186214447,1,0.9104354971240756,0.29411764705882354
1218,2b,map_51,2,0.0386068820953369,0,0.909688013136289,0.2777777777777778
1219,2b,map_1,2,0.1291283965110778,0,0.9089417555373257,0.2631578947368421
1220,2b,map_5,4,0.1496381163597107,0,0.9081967213114754,0.25
1221,2b,map_0,2,0.1902359127998352,1,0.9082719082719083,0.2857142857142857
1222,2b,map_3,2,0.0272246003150939,1,0.9083469721767594,0.3181818181818182
1223,2b,map_7,4,0.034240186214447,1,0.9084219133278822,0.34782608695652173
1224,2b,map_51,2,0.0386068820953369,0,0.9076797385620915,0.3333333333333333
1225,2b,map_1,2,0.1291283965110778,0,0.9069387755102041,0.32
1226,2b,map_5,4,0.1496381163597107,0,0.9061990212071778,0.3076923076923077
1227,2b,map_0,2,0.1902359127998352,1,0.9062754686226568,0.3333333333333333
1228,2b,map_3,2,0.0272246003150939,1,0.9063517915309446,0.35714285714285715
1229,2b,map_7,4,0.034240186214447,1,0.9064279902359642,0.3793103448275862
1230,2b,map_51,2,0.0386068820953369,1,0.9065040650406504,0.4
1231,2b,map_1,2,0.1291283965110778,0,0.9057676685621446,0.3870967741935484
1232,2b,map_5,4,0.1496381163597107,0,0.9050324675324676,0.375
1233,2b,map_0,2,0.1902359127998352,1,0.9051094890510949,0.3939393939393939
1234,2b,map_3,2,0.0272246003150939,1,0.9051863857374393,0.4117647058823529
1235,2b,map_7,4,0.034240186214447,1,0.9052631578947369,0.42857142857142855
1236,2b,map_51,2,0.0386068820953369,1,0.9053398058252428,0.4444444444444444
1237,2b,map_1,2,0.1291283965110778,0,0.904607922392886,0.43243243243243246
1238,2b,map_5,4,0.1496381163597107,0,0.9038772213247173,0.42105263157894735
1239,2b,map_0,2,0.1902359127998352,1,0.903954802259887,0.4358974358974359
1240,2b,map_3,2,0.0272246003150939,1,0.9040322580645161,0.45
1241,2b,map_7,4,0.034240186214447,1,0.9041095890410958,0.4634146341463415
1242,2b,map_51,2,0.0386068820953369,1,0.9041867954911433,0.47619047619047616
1243,2b,map_1,2,0.1291283965110778,0,0.9034593724859211,0.46511627906976744
1244,2b,map_5,4,0.1496381163597107,0,0.9027331189710611,0.45454545454545453
1245,2b,map_0,2,0.1902359127998352,1,0.9028112449799197,0.4666666666666667
1246,2b,map_3,2,0.0272246003150939,1,0.9028892455858748,0.4782608695652174
1247,2b,map_7,4,0.034240186214447,1,0.9029671210906175,0.48936170212765956
1248,2b,map_51,2,0.0386068820953369,0,0.9022435897435898,0.4791666666666667
1249,2b,map_1,2,0.1291283965110778,0,0.9015212169735789,0.46938775510204084
1250,2b,map_5,4,0.1496381163597107,0,0.9008,0.46
1251,2b,map_0,2,0.1902359127998352,1,0.9008792965627498,0.47058823529411764
1252,2b,map_3,2,0.0272246003150939,1,0.9009584664536742,0.4807692307692308
1253,2b,map_7,4,0.034240186214447,1,0.9010375099760575,0.49056603773584906
1254,2b,map_51,2,0.0386068820953369,1,0.9011164274322169,0.5
1255,2b,map_1,2,0.1291283965110778,0,0.900398406374502,0.4909090909090909
1256,2b,map_5,4,0.1496381163597107,0,0.8996815286624203,0.48214285714285715
1257,2b,map_0,2,0.1902359127998352,1,0.8997613365155132,0.49122807017543857
1258,2b,map_3,2,0.0272246003150939,1,0.8998410174880763,0.5
1259,2b,map_7,4,0.034240186214447,1,0.8999205718824463,0.5084745762711864
1260,2b,map_51,2,0.0386068820953369,1,0.9,0.5166666666666667
1261,2b,map_1,2,0.1291283965110778,0,0.8992862807295797,0.5081967213114754
1262,2b,map_5,4,0.1496381163597107,0,0.8985736925515055,0.5
1263,2b,map_0,2,0.1902359127998352,1,0.8986539984164688,0.5079365079365079
1264,2b,map_3,2,0.0272246003150939,1,0.8987341772151899,0.515625
1265,2b,map_7,4,0.034240186214447,1,0.8988142292490119,0.5230769230769231
1266,2b,map_51,2,0.0386068820953369,1,0.8988941548183255,0.5303030303030303
1267,2b,map_1,2,0.1291283965110778,0,0.8981846882399369,0.5223880597014925
1268,2b,map_5,4,0.1496381163597107,0,0.8974763406940063,0.5147058823529411
1269,2b,map_0,2,0.1902359127998352,1,0.8975571315996848,0.5217391304347826
1270,2b,map_3,2,0.0272246003150939,1,0.8976377952755905,0.5285714285714286
1271,2b,map_7,4,0.034240186214447,1,0.8977183320220299,0.5352112676056338
1272,2b,map_51,2,0.0386068820953369,0,0.8970125786163522,0.5277777777777778
1273,2b,map_1,2,0.1291283965110778,0,0.8963079340141398,0.5205479452054794
1274,2b,map_5,4,0.1496381163597107,0,0.8956043956043956,0.5135135135135135
1275,2b,map_0,2,0.1902359127998352,1,0.8956862745098039,0.52
1276,2b,map_3,2,0.0272246003150939,1,0.89576802507837,0.5263157894736842
1277,2b,map_7,4,0.034240186214447,1,0.8958496476115897,0.5324675324675324
1278,2b,map_51,2,0.0386068820953369,0,0.8951486697965572,0.5256410256410257
1279,2b,map_1,2,0.1291283965110778,0,0.8944487881157154,0.5189873417721519
1280,2b,map_5,4,0.1496381163597107,0,0.89375,0.5125
1281,2b,map_0,2,0.1902359127998352,1,0.8938329430132709,0.5185185185185185
1282,2b,map_3,2,0.0272246003150939,1,0.8939157566302652,0.524390243902439
1283,2b,map_7,4,0.034240186214447,1,0.8939984411535464,0.5301204819277109
1284,2b,map_51,2,0.0386068820953369,1,0.8940809968847352,0.5357142857142857
1285,2b,map_1,2,0.1291283965110778,0,0.8933852140077821,0.5294117647058824
1286,2b,map_5,4,0.1496381163597107,0,0.8926905132192846,0.5232558139534884
1287,2b,map_0,2,0.1902359127998352,0,0.891996891996892,0.5172413793103449
1288,2b,map_3,2,0.0272246003150939,1,0.8920807453416149,0.5227272727272727
1289,2b,map_7,4,0.034240186214447,1,0.8921644685802949,0.5280898876404494
1290,2b,map_51,2,0.0386068820953369,0,0.8914728682170543,0.5222222222222223
1291,2b,map_1,2,0.1291283965110778,0,0.8907823392718822,0.5164835164835165
1292,2b,map_5,4,0.1496381163597107,0,0.8900928792569659,0.5108695652173914
1293,2b,map_0,2,0.1902359127998352,0,0.8894044856921887,0.5053763440860215
1294,2b,map_3,2,0.0272246003150939,1,0.8894899536321483,0.5106382978723404
1295,2b,map_7,4,0.034240186214447,1,0.8895752895752895,0.5157894736842106
1296,2b,map_51,2,0.0386068820953369,1,0.8896604938271605,0.5208333333333334
1297,2b,map_1,2,0.1291283965110778,0,0.8889745566692367,0.5154639175257731
